req_id,input_length,decode_length,arrival_time,to_server_time,finish_time,server_latency,total_latency,ttft,queue_time,success,error
req_373,606,127,0.07231926918029785,0.07232236862182617,11.893165826797485,11.82084345817566,11.820846557617188,8.996777534484863,3.0994415283203125e-06,True,
req_343,478,157,0.06834650039672852,0.06834769248962402,11.894235372543335,11.825887680053711,11.825888872146606,8.261216402053833,1.1920928955078125e-06,True,
req_411,742,78,0.07784581184387207,0.07784700393676758,11.916433334350586,11.838586330413818,11.838587522506714,10.108452081680298,1.1920928955078125e-06,True,
req_376,689,121,0.07270193099975586,0.07270288467407227,11.916704654693604,11.844001770019531,11.844002723693848,9.138508319854736,9.5367431640625e-07,True,
req_324,745,189,0.06575155258178711,0.06575274467468262,11.91799783706665,11.852245092391968,11.852246284484863,7.650397300720215,1.1920928955078125e-06,True,
req_334,280,189,0.06708836555480957,0.06708931922912598,12.005478858947754,11.938389539718628,11.938390493392944,7.976128339767456,9.5367431640625e-07,True,
req_410,419,90,0.07771682739257812,0.07771778106689453,12.031757593154907,11.954039812088013,11.954040765762329,10.103811502456665,9.5367431640625e-07,True,
req_422,303,69,0.0792841911315918,0.0792853832244873,12.083978414535522,12.004693031311035,12.00469422340393,10.542754650115967,1.1920928955078125e-06,True,
req_426,482,65,0.07977628707885742,0.07977724075317383,12.105550527572632,12.025773286819458,12.025774240493774,10.6337411403656,9.5367431640625e-07,True,
req_363,535,145,0.07100176811218262,0.07100296020507812,12.129766702651978,12.0587637424469,12.058764934539795,8.822397947311401,1.1920928955078125e-06,True,
req_366,748,156,0.07138371467590332,0.07138490676879883,12.146552801132202,12.075167894363403,12.075169086456299,8.861958980560303,1.1920928955078125e-06,True,
req_364,738,158,0.07112550735473633,0.07112646102905273,12.195541381835938,12.124414920806885,12.124415874481201,8.837774991989136,9.5367431640625e-07,True,
req_412,743,99,0.07797503471374512,0.07797622680664062,12.217036008834839,12.139059782028198,12.139060974121094,10.103797435760498,1.1920928955078125e-06,True,
req_394,430,107,0.0750572681427002,0.0750582218170166,12.222513198852539,12.147454977035522,12.147455930709839,9.743605136871338,9.5367431640625e-07,True,
req_417,424,80,0.07860374450683594,0.07860493659973145,12.23386549949646,12.155260562896729,12.155261754989624,10.330543994903564,1.1920928955078125e-06,True,
req_333,315,192,0.0669565200805664,0.06695795059204102,12.274872779846191,12.20791482925415,12.207916259765625,7.9314866065979,1.430511474609375e-06,True,
req_389,669,122,0.07442426681518555,0.07442569732666016,12.330885648727417,12.256459951400757,12.256461381912231,9.52891993522644,1.430511474609375e-06,True,
req_355,585,176,0.06993746757507324,0.06993865966796875,12.336259126663208,12.26632046699524,12.266321659088135,8.58668565750122,1.1920928955078125e-06,True,
req_435,615,68,0.08096837997436523,0.08096981048583984,12.346916198730469,12.265946388244629,12.265947818756104,10.828480005264282,1.430511474609375e-06,True,
req_423,509,83,0.07940864562988281,0.07940959930419922,12.388022661209106,12.308613061904907,12.308614015579224,10.542667627334595,9.5367431640625e-07,True,
req_379,400,140,0.07308435440063477,0.07308554649353027,12.447626829147339,12.374541282653809,12.374542474746704,9.227163076400757,1.1920928955078125e-06,True,
req_393,654,131,0.07492303848266602,0.07492423057556152,12.47042202949524,12.395497798919678,12.395498991012573,9.654724359512329,1.1920928955078125e-06,True,
req_396,696,119,0.07531070709228516,0.07531166076660156,12.476409196853638,12.401097536087036,12.401098489761353,9.766097068786621,9.5367431640625e-07,True,
req_350,514,175,0.06928777694702148,0.06928873062133789,12.489641904830933,12.420353174209595,12.420354127883911,8.485681056976318,9.5367431640625e-07,True,
req_360,455,181,0.07057690620422363,0.07057809829711914,12.58320140838623,12.512623310089111,12.512624502182007,8.689556360244751,1.1920928955078125e-06,True,
req_356,270,179,0.07006716728210449,0.0700685977935791,12.662594079971313,12.592525482177734,12.592526912689209,8.604912996292114,1.430511474609375e-06,True,
req_372,304,173,0.07214641571044922,0.07214736938476562,12.666676998138428,12.594529628753662,12.594530582427979,9.001393556594849,9.5367431640625e-07,True,
req_405,715,125,0.07704806327819824,0.07704901695251465,12.678577423095703,12.601528406143188,12.601529359817505,9.88947582244873,9.5367431640625e-07,True,
req_348,448,190,0.06898784637451172,0.06898903846740723,12.679022312164307,12.6100332736969,12.610034465789795,8.368805885314941,1.1920928955078125e-06,True,
req_375,419,175,0.07257390022277832,0.07257509231567383,12.692448377609253,12.619873285293579,12.619874477386475,9.031844854354858,1.1920928955078125e-06,True,
req_384,632,148,0.0737459659576416,0.07374882698059082,12.7703378200531,12.69658899307251,12.696591854095459,9.412002325057983,2.86102294921875e-06,True,
req_434,299,82,0.08083868026733398,0.08083963394165039,12.772374391555786,12.691534757614136,12.691535711288452,10.828538656234741,9.5367431640625e-07,True,
req_441,761,76,0.08171701431274414,0.08171796798706055,12.78636884689331,12.70465087890625,12.704651832580566,10.97713327407837,9.5367431640625e-07,True,
req_420,661,104,0.07898497581481934,0.07898592948913574,12.795450687408447,12.716464757919312,12.716465711593628,10.50208306312561,9.5367431640625e-07,True,
req_454,313,68,0.08343863487243652,0.08343982696533203,12.827625036239624,12.744185209274292,12.744186401367188,11.303984880447388,1.1920928955078125e-06,True,
req_370,308,188,0.07189035415649414,0.07189154624938965,12.874200820922852,12.802309274673462,12.802310466766357,8.864307403564453,1.1920928955078125e-06,True,
req_367,720,180,0.0715186595916748,0.07152009010314941,12.897007703781128,12.825487613677979,12.825489044189453,8.87484335899353,1.430511474609375e-06,True,
req_438,618,90,0.08134341239929199,0.0813448429107666,12.963671207427979,12.882326364517212,12.882327795028687,10.958200931549072,1.430511474609375e-06,True,
req_398,640,143,0.07614994049072266,0.07615137100219727,12.97711730003357,12.900965929031372,12.900967359542847,9.765394926071167,1.430511474609375e-06,True,
req_445,741,87,0.08229207992553711,0.08229327201843262,13.02761459350586,12.945321321487427,12.945322513580322,11.083523035049438,1.1920928955078125e-06,True,
req_414,580,132,0.07822918891906738,0.07823061943054199,13.047755002975464,12.969524383544922,12.969525814056396,10.20369029045105,1.430511474609375e-06,True,
req_418,600,122,0.07872915267944336,0.07873034477233887,13.050739765167236,12.972009420394897,12.972010612487793,10.382498502731323,1.1920928955078125e-06,True,
req_399,642,154,0.07627344131469727,0.07627463340759277,13.065585374832153,12.98931074142456,12.989311933517456,9.754968166351318,1.1920928955078125e-06,True,
req_386,400,163,0.07404351234436035,0.07404446601867676,13.091738939285278,13.017694473266602,13.017695426940918,9.417897701263428,9.5367431640625e-07,True,
req_408,720,139,0.077423095703125,0.0774240493774414,13.163388729095459,13.085964679718018,13.085965633392334,9.989458560943604,9.5367431640625e-07,True,
req_403,679,158,0.07679128646850586,0.07679224014282227,13.230252504348755,13.153460264205933,13.153461217880249,9.84964919090271,9.5367431640625e-07,True,
req_436,293,103,0.08109235763549805,0.08109331130981445,13.23569369316101,13.154600381851196,13.154601335525513,10.838064670562744,9.5367431640625e-07,True,
req_404,420,149,0.07691693305969238,0.0769200325012207,13.236257314682007,13.159337282180786,13.159340381622314,9.881425857543945,3.0994415283203125e-06,True,
req_465,448,70,0.08486795425415039,0.0848691463470459,13.270288228988647,13.185419082641602,13.185420274734497,11.664427280426025,1.1920928955078125e-06,True,
req_462,638,78,0.0844881534576416,0.08448934555053711,13.288259506225586,13.203770160675049,13.203771352767944,11.525677680969238,1.1920928955078125e-06,True,
req_395,733,170,0.07518315315246582,0.07518410682678223,13.412245035171509,13.337060928344727,13.337061882019043,9.743756294250488,9.5367431640625e-07,True,
req_382,578,188,0.07347393035888672,0.07347488403320312,13.426904439926147,13.353429555892944,13.35343050956726,9.25552749633789,9.5367431640625e-07,True,
req_388,640,188,0.07429623603820801,0.07429766654968262,13.449658632278442,13.37536096572876,13.375362396240234,9.470561265945435,1.430511474609375e-06,True,
req_407,262,167,0.07729673385620117,0.07729768753051758,13.517183542251587,13.43988585472107,13.439886808395386,9.96430492401123,9.5367431640625e-07,True,
req_483,577,65,0.08724045753479004,0.08724141120910645,13.534278154373169,13.447036743164062,13.447037696838379,12.07953667640686,9.5367431640625e-07,True,
req_421,660,129,0.07915878295898438,0.07915973663330078,13.536627531051636,13.457467794418335,13.457468748092651,10.555055856704712,9.5367431640625e-07,True,
req_458,285,92,0.08399057388305664,0.08399176597595215,13.550815343856812,13.46682357788086,13.466824769973755,11.428279638290405,1.1920928955078125e-06,True,
req_430,329,122,0.08027839660644531,0.08027935028076172,13.551303625106812,13.47102427482605,13.471025228500366,10.720643281936646,9.5367431640625e-07,True,
req_431,646,130,0.08040428161621094,0.08040738105773926,13.553547859191895,13.473140478134155,13.473143577575684,10.724018096923828,3.0994415283203125e-06,True,
req_406,455,172,0.07717490196228027,0.07717585563659668,13.600438356399536,13.52326250076294,13.523263454437256,9.960319995880127,9.5367431640625e-07,True,
req_409,303,175,0.07759261131286621,0.07759380340576172,13.680690288543701,13.60309648513794,13.603097677230835,9.972539186477661,1.1920928955078125e-06,True,
req_443,446,121,0.08198928833007812,0.08199048042297363,13.70449686050415,13.622506380081177,13.622507572174072,11.083613395690918,1.1920928955078125e-06,True,
req_432,573,127,0.08052968978881836,0.08053064346313477,13.709636688232422,13.629106044769287,13.629106998443604,10.76101303100586,9.5367431640625e-07,True,
req_481,612,79,0.08698701858520508,0.08698821067810059,13.787906646728516,13.700918436050415,13.70091962814331,12.014711618423462,1.1920928955078125e-06,True,
req_428,436,146,0.08003067970275879,0.08003377914428711,13.882086992263794,13.802053213119507,13.802056312561035,10.721198797225952,3.0994415283203125e-06,True,
req_493,352,73,0.08854532241821289,0.0885477066040039,13.882566690444946,13.794018983840942,13.794021368026733,12.317315578460693,2.384185791015625e-06,True,
req_460,316,114,0.08423948287963867,0.08424234390258789,14.006345510482788,13.9221031665802,13.92210602760315,11.521147727966309,2.86102294921875e-06,True,
req_433,308,149,0.0807039737701416,0.08070540428161621,14.017770767211914,13.937065362930298,13.937066793441772,10.826547384262085,1.430511474609375e-06,True,
req_474,526,106,0.08604907989501953,0.08605003356933594,14.03638505935669,13.950335025787354,13.95033597946167,11.782195091247559,9.5367431640625e-07,True,
req_450,654,128,0.08292174339294434,0.08292269706726074,14.036853313446045,13.953930616378784,13.9539315700531,11.233295679092407,9.5367431640625e-07,True,
req_502,414,67,0.08967113494873047,0.08967232704162598,14.113044261932373,14.023371934890747,14.023373126983643,12.6554434299469,1.1920928955078125e-06,True,
req_467,701,116,0.08511757850646973,0.08511853218078613,14.178788900375366,14.09367036819458,14.093671321868896,11.664250135421753,9.5367431640625e-07,True,
req_490,489,94,0.08812427520751953,0.08812522888183594,14.216357946395874,14.128232717514038,14.128233671188354,12.248746395111084,9.5367431640625e-07,True,
req_453,720,137,0.08331465721130371,0.08331632614135742,14.21674108505249,14.133424758911133,14.133426427841187,11.247527360916138,1.6689300537109375e-06,True,
req_437,677,154,0.08121371269226074,0.08121490478515625,14.217064619064331,14.135849714279175,14.13585090637207,10.839944839477539,1.1920928955078125e-06,True,
req_473,712,116,0.08592104911804199,0.0859222412109375,14.227209091186523,14.141286849975586,14.141288042068481,11.775859117507935,1.1920928955078125e-06,True,
req_451,542,143,0.08306241035461426,0.08306336402893066,14.227553606033325,14.144490242004395,14.144491195678711,11.21781849861145,9.5367431640625e-07,True,
req_442,448,150,0.08186221122741699,0.08186483383178711,14.236824035644531,14.154959201812744,14.154961824417114,11.083811521530151,2.6226043701171875e-06,True,
req_492,398,93,0.08837199211120605,0.08837318420410156,14.31735634803772,14.228983163833618,14.228984355926514,12.306277513504028,1.1920928955078125e-06,True,
req_415,486,184,0.0783545970916748,0.07835578918457031,14.32088327407837,14.242527484893799,14.242528676986694,10.242041110992432,1.1920928955078125e-06,True,
req_439,298,150,0.08146929740905762,0.08147025108337402,14.336619853973389,14.255149602890015,14.255150556564331,10.975659608840942,9.5367431640625e-07,True,
req_484,555,106,0.08736491203308105,0.08736586570739746,14.35568904876709,14.268323183059692,14.268324136734009,12.10860276222229,9.5367431640625e-07,True,
req_513,699,66,0.09110116958618164,0.09110212326049805,14.42057204246521,14.329469919204712,14.329470872879028,12.959137678146362,9.5367431640625e-07,True,
req_515,269,65,0.0913548469543457,0.09135627746582031,14.428284645080566,14.336928367614746,14.33692979812622,13.038004159927368,1.430511474609375e-06,True,
req_479,524,120,0.08668065071105957,0.08668160438537598,14.446370601654053,14.359688997268677,14.359689950942993,11.883472204208374,9.5367431640625e-07,True,
req_449,299,151,0.08279681205749512,0.08279776573181152,14.446905851364136,14.364108085632324,14.36410903930664,11.218246936798096,9.5367431640625e-07,True,
req_429,316,175,0.08015680313110352,0.08015775680541992,14.490269899368286,14.410112142562866,14.410113096237183,10.72431993484497,9.5367431640625e-07,True,
req_446,761,153,0.08242249488830566,0.08242368698120117,14.559802055358887,14.477378368377686,14.477379560470581,11.09470796585083,1.1920928955078125e-06,True,
req_485,717,111,0.08748626708984375,0.08748722076416016,14.563539743423462,14.476052522659302,14.476053476333618,12.115079402923584,9.5367431640625e-07,True,
req_419,641,184,0.07885193824768066,0.07885289192199707,14.575443983078003,14.496591091156006,14.496592044830322,10.420906066894531,9.5367431640625e-07,True,
req_486,279,115,0.08761024475097656,0.08761143684387207,14.635892391204834,14.548280954360962,14.548282146453857,12.18263578414917,1.1920928955078125e-06,True,
req_457,496,151,0.08385610580444336,0.08385705947875977,14.652756214141846,14.568899154663086,14.568900108337402,11.405485153198242,9.5367431640625e-07,True,
req_456,262,152,0.08368611335754395,0.08368921279907227,14.663784265518188,14.580095052719116,14.580098152160645,11.40558648109436,3.0994415283203125e-06,True,
req_491,574,112,0.08824777603149414,0.08824920654296875,14.69802737236023,14.60977816581726,14.609779596328735,12.314433813095093,1.430511474609375e-06,True,
req_488,743,114,0.08786582946777344,0.08786702156066895,14.73003077507019,14.642163753509521,14.642164945602417,12.19139289855957,1.1920928955078125e-06,True,
req_520,560,72,0.09203863143920898,0.0920400619506836,14.75271487236023,14.660674810409546,14.66067624092102,13.211118459701538,1.430511474609375e-06,True,
req_489,712,121,0.08799314498901367,0.0879967212677002,14.769268274307251,14.68127155303955,14.681275129318237,12.191558361053467,3.5762786865234375e-06,True,
req_470,262,137,0.08554363250732422,0.08554482460021973,14.829829216003418,14.744284391403198,14.744285583496094,11.753330707550049,1.1920928955078125e-06,True,
req_459,317,148,0.08411431312561035,0.08411550521850586,14.849348545074463,14.765233039855957,14.765234231948853,11.480247735977173,1.1920928955078125e-06,True,
req_425,537,188,0.07964944839477539,0.0796506404876709,14.851490259170532,14.771839618682861,14.771840810775757,10.562472581863403,1.1920928955078125e-06,True,
req_498,755,113,0.08916807174682617,0.08916926383972168,14.859720230102539,14.770550966262817,14.770552158355713,12.45625376701355,1.1920928955078125e-06,True,
req_427,711,186,0.07990455627441406,0.07990550994873047,14.868487358093262,14.788581848144531,14.788582801818848,10.62973666191101,9.5367431640625e-07,True,
req_424,285,190,0.07953000068664551,0.07953095436096191,14.876294612884521,14.79676365852356,14.796764612197876,10.562314748764038,9.5367431640625e-07,True,
req_461,588,147,0.08436799049377441,0.08436894416809082,14.877814054489136,14.793445110321045,14.793446063995361,11.553399801254272,9.5367431640625e-07,True,
req_447,642,171,0.08254814147949219,0.0825495719909668,14.90792965888977,14.825380086898804,14.825381517410278,11.213505744934082,1.430511474609375e-06,True,
req_463,555,148,0.08461236953735352,0.08461332321166992,14.910685539245605,14.826072216033936,14.826073169708252,11.556432962417603,9.5367431640625e-07,True,
req_482,489,134,0.08711671829223633,0.08711791038513184,15.011624097824097,14.924506187438965,14.92450737953186,12.059817552566528,1.1920928955078125e-06,True,
req_523,687,77,0.0924229621887207,0.09242415428161621,15.02349066734314,14.931066513061523,14.931067705154419,13.223700761795044,1.1920928955078125e-06,True,
req_452,473,175,0.08319091796875,0.08319211006164551,15.028230905532837,14.945038795471191,14.945039987564087,11.21797800064087,1.1920928955078125e-06,True,
req_503,673,108,0.0897972583770752,0.0897982120513916,15.028677463531494,14.938879251480103,14.938880205154419,12.65036392211914,9.5367431640625e-07,True,
req_440,299,188,0.0815896987915039,0.08159089088439941,15.038851261138916,14.957260370254517,14.957261562347412,10.958959579467773,1.1920928955078125e-06,True,
req_514,279,89,0.09122347831726074,0.09122657775878906,15.039367198944092,14.948140621185303,14.948143720626831,13.017250299453735,3.0994415283203125e-06,True,
req_444,672,175,0.08212065696716309,0.0821218490600586,15.060580968856812,14.978459119796753,14.978460311889648,11.091873407363892,1.1920928955078125e-06,True,
req_497,296,123,0.08904099464416504,0.08904194831848145,15.133934020996094,15.044892072677612,15.044893026351929,12.454384565353394,9.5367431640625e-07,True,
req_518,761,95,0.09177017211914062,0.09177327156066895,15.149116516113281,15.057343244552612,15.05734634399414,13.045347929000854,3.0994415283203125e-06,True,
req_475,764,149,0.08617711067199707,0.08617806434631348,15.15965986251831,15.073481798171997,15.073482751846313,11.88209867477417,9.5367431640625e-07,True,
req_504,607,113,0.08992719650268555,0.08992838859558105,15.192260980606079,15.102332592010498,15.102333784103394,12.655149936676025,1.1920928955078125e-06,True,
req_505,339,115,0.09010457992553711,0.09010553359985352,15.269806385040283,15.17970085144043,15.179701805114746,12.746670961380005,9.5367431640625e-07,True,
req_471,753,159,0.08566975593566895,0.08567094802856445,15.287616491317749,15.201945543289185,15.20194673538208,11.782145738601685,1.1920928955078125e-06,True,
req_469,749,164,0.08542132377624512,0.08542227745056152,15.340391397476196,15.254969120025635,15.254970073699951,11.747834920883179,9.5367431640625e-07,True,
req_477,540,162,0.08642339706420898,0.08642435073852539,15.364585638046265,15.27816128730774,15.278162240982056,11.883854866027832,9.5367431640625e-07,True,
req_448,449,185,0.08267068862915039,0.0826718807220459,15.389510869979858,15.306838989257812,15.306840181350708,11.209318399429321,1.1920928955078125e-06,True,
req_455,508,183,0.08356451988220215,0.08356571197509766,15.403642892837524,15.320077180862427,15.320078372955322,11.310715675354004,1.1920928955078125e-06,True,
req_535,740,80,0.09400439262390137,0.09400558471679688,15.415853500366211,15.321847915649414,15.32184910774231,13.66164517402649,1.1920928955078125e-06,True,
req_500,613,130,0.08942294120788574,0.08942389488220215,15.467904329299927,15.378480434417725,15.378481388092041,12.647727727890015,9.5367431640625e-07,True,
req_501,530,125,0.08954477310180664,0.08954572677612305,15.481901168823242,15.39235544204712,15.392356395721436,12.651722192764282,9.5367431640625e-07,True,
req_476,294,167,0.0863029956817627,0.0863041877746582,15.48902702331543,15.402722835540771,15.402724027633667,11.872872352600098,1.1920928955078125e-06,True,
req_487,400,153,0.0877377986907959,0.0877389907836914,15.489638328552246,15.401899337768555,15.40190052986145,12.191876411437988,1.1920928955078125e-06,True,
req_494,493,141,0.08866596221923828,0.08866715431213379,15.500898361206055,15.412231206893921,15.412232398986816,12.359705209732056,1.1920928955078125e-06,True,
req_478,752,166,0.08655381202697754,0.08655524253845215,15.554473161697388,15.467917919158936,15.46791934967041,11.889938116073608,1.430511474609375e-06,True,
req_522,753,109,0.09229803085327148,0.09229898452758789,15.587101697921753,15.494802713394165,15.494803667068481,13.23555326461792,9.5367431640625e-07,True,
req_468,370,175,0.08524703979492188,0.08524799346923828,15.591407060623169,15.50615906715393,15.506160020828247,11.748093843460083,9.5367431640625e-07,True,
req_472,278,176,0.08579206466674805,0.08579349517822266,15.59988522529602,15.514091730117798,15.514093160629272,11.775583267211914,1.430511474609375e-06,True,
req_507,677,132,0.09035062789916992,0.09035158157348633,15.601085901260376,15.51073431968689,15.510735273361206,12.75582242012024,9.5367431640625e-07,True,
req_525,496,97,0.09267354011535645,0.09267449378967285,15.618223428726196,15.525548934936523,15.52554988861084,13.39314603805542,9.5367431640625e-07,True,
req_480,578,169,0.08680343627929688,0.08680438995361328,15.622483491897583,15.53567910194397,15.535680055618286,11.98423981666565,9.5367431640625e-07,True,
req_495,437,150,0.08878564834594727,0.08878660202026367,15.655532121658325,15.566745519638062,15.566746473312378,12.428237438201904,9.5367431640625e-07,True,
req_496,555,143,0.08891105651855469,0.0889122486114502,15.689360618591309,15.600448369979858,15.600449562072754,12.44431185722351,1.1920928955078125e-06,True,
req_527,396,103,0.0929262638092041,0.09292745590209961,15.701927900314331,15.609000444412231,15.609001636505127,13.426735162734985,1.1920928955078125e-06,True,
req_533,540,99,0.09374785423278809,0.09374880790710449,15.709603309631348,15.615854501724243,15.61585545539856,13.540073156356812,9.5367431640625e-07,True,
req_536,691,87,0.09413337707519531,0.09413599967956543,15.723111629486084,15.628975629806519,15.628978252410889,13.675909996032715,2.6226043701171875e-06,True,
req_526,468,100,0.09279894828796387,0.09280037879943848,15.761473894119263,15.668673515319824,15.668674945831299,13.39600920677185,1.430511474609375e-06,True,
req_538,487,87,0.09438180923461914,0.09438276290893555,15.829694032669067,15.735311269760132,15.735312223434448,13.757988929748535,9.5367431640625e-07,True,
req_466,402,189,0.08499479293823242,0.08499622344970703,15.837947368621826,15.75295114517212,15.752952575683594,11.649024486541748,1.430511474609375e-06,True,
req_508,742,142,0.09047532081604004,0.09047651290893555,15.86135983467102,15.770883321762085,15.77088451385498,12.755759477615356,1.1920928955078125e-06,True,
req_464,749,192,0.08473682403564453,0.08473801612854004,15.894206047058105,15.809468030929565,15.809469223022461,11.649317741394043,1.1920928955078125e-06,True,
req_506,722,138,0.0902242660522461,0.0902252197265625,15.933257102966309,15.843031883239746,15.843032836914062,12.739498376846313,9.5367431640625e-07,True,
req_541,566,78,0.0954585075378418,0.0954599380493164,15.941645383834839,15.846185445785522,15.846186876296997,13.99142050743103,1.430511474609375e-06,True,
req_530,672,104,0.09335732460021973,0.09335827827453613,15.947558879852295,15.854200601577759,15.854201555252075,13.511282444000244,9.5367431640625e-07,True,
req_548,522,70,0.09634518623352051,0.09634613990783691,15.966408491134644,15.870062351226807,15.870063304901123,14.188191413879395,9.5367431640625e-07,True,
req_524,685,126,0.09255099296569824,0.09255218505859375,16.025874376296997,15.933322191238403,15.933323383331299,13.243633508682251,1.1920928955078125e-06,True,
req_534,650,117,0.09386968612670898,0.09387087821960449,16.19459581375122,16.100724935531616,16.10072612762451,13.574172973632812,1.1920928955078125e-06,True,
req_543,600,97,0.0957174301147461,0.0957183837890625,16.199559688568115,16.103841304779053,16.10384225845337,14.001277923583984,9.5367431640625e-07,True,
req_511,470,156,0.09085392951965332,0.09085512161254883,16.226734161376953,16.135879039764404,16.1358802318573,12.87524151802063,1.1920928955078125e-06,True,
req_576,331,67,0.09993958473205566,0.09994268417358398,16.306779623031616,16.206836938858032,16.20684003829956,14.829994440078735,3.0994415283203125e-06,True,
req_516,449,147,0.09147953987121582,0.09148049354553223,16.312777042388916,16.221296548843384,16.2212975025177,13.037577390670776,9.5367431640625e-07,True,
req_567,480,76,0.09880471229553223,0.09880566596984863,16.319612979888916,16.220807313919067,16.220808267593384,14.612974405288696,9.5367431640625e-07,True,
req_554,705,93,0.09714198112487793,0.09714341163635254,16.379637718200684,16.28249430656433,16.282495737075806,14.298450946807861,1.430511474609375e-06,True,
req_529,699,133,0.09323334693908691,0.09323477745056152,16.39736032485962,16.304125547409058,16.304126977920532,13.540402173995972,1.430511474609375e-06,True,
req_509,628,162,0.09059715270996094,0.09059810638427734,16.458206176757812,16.367608070373535,16.36760902404785,12.799835681915283,9.5367431640625e-07,True,
req_575,742,76,0.09981560707092285,0.09981679916381836,16.47296977043152,16.3731529712677,16.373154163360596,14.83030366897583,1.1920928955078125e-06,True,
req_555,463,91,0.09726572036743164,0.09726691246032715,16.475905895233154,16.378638982772827,16.378640174865723,14.295502424240112,1.1920928955078125e-06,True,
req_499,761,175,0.08929300308227539,0.08929443359375,16.501197576522827,16.411903142929077,16.41190457344055,12.553898334503174,1.430511474609375e-06,True,
req_531,768,142,0.09348487854003906,0.09348583221435547,16.5870840549469,16.493598222732544,16.49359917640686,13.540255069732666,9.5367431640625e-07,True,
req_510,570,168,0.09072113037109375,0.09072208404541016,16.595208406448364,16.504486322402954,16.50448727607727,12.841286897659302,9.5367431640625e-07,True,
req_561,365,94,0.09801363945007324,0.09801483154296875,16.644202947616577,16.54618811607361,16.546189308166504,14.466808319091797,1.1920928955078125e-06,True,
req_563,263,99,0.09825658798217773,0.09825778007507324,16.69178819656372,16.593530416488647,16.593531608581543,14.521651983261108,1.1920928955078125e-06,True,
req_539,322,131,0.09450626373291016,0.09450721740722656,16.69222354888916,16.597716331481934,16.59771728515625,13.854387044906616,9.5367431640625e-07,True,
req_585,379,81,0.10112404823303223,0.10112524032592773,16.707090377807617,16.60596513748169,16.605966329574585,14.999310731887817,1.1920928955078125e-06,True,
req_571,657,86,0.09932112693786621,0.09932231903076172,16.715452432632446,16.616130113601685,16.61613130569458,14.733139991760254,1.1920928955078125e-06,True,
req_560,616,109,0.0978841781616211,0.0978851318359375,16.802597999572754,16.704712867736816,16.704713821411133,14.404324531555176,9.5367431640625e-07,True,
req_545,439,126,0.09597110748291016,0.09597206115722656,16.830692291259766,16.73472023010254,16.734721183776855,14.072190046310425,9.5367431640625e-07,True,
req_517,671,179,0.09164714813232422,0.09164834022521973,16.8311550617218,16.739506721496582,16.739507913589478,13.037840843200684,1.1920928955078125e-06,True,
req_537,383,151,0.09426069259643555,0.09426212310791016,16.872207641601562,16.777945518493652,16.777946949005127,13.661562442779541,1.430511474609375e-06,True,
req_512,734,186,0.09097814559936523,0.09097933769226074,16.873817205429077,16.782837867736816,16.782839059829712,12.93706488609314,1.1920928955078125e-06,True,
req_574,698,92,0.09969902038574219,0.0996999740600586,16.94949245452881,16.84979248046875,16.849793434143066,14.854996919631958,9.5367431640625e-07,True,
req_580,491,94,0.10050368309020996,0.10050487518310547,16.97573685646057,16.875231981277466,16.87523317337036,14.854597568511963,1.1920928955078125e-06,True,
req_532,766,156,0.09361124038696289,0.0936121940612793,16.998783111572266,16.905170917510986,16.905171871185303,13.511083841323853,9.5367431640625e-07,True,
req_593,433,77,0.10217428207397461,0.10217523574829102,17.009827852249146,16.907652616500854,16.90765357017517,15.247411966323853,9.5367431640625e-07,True,
req_519,333,183,0.09190249443054199,0.0919036865234375,17.01172661781311,16.919822931289673,16.91982412338257,13.138787984848022,1.1920928955078125e-06,True,
req_597,344,74,0.10266995429992676,0.10267090797424316,17.02523922920227,16.922568321228027,16.922569274902344,15.352150917053223,9.5367431640625e-07,True,
req_598,354,75,0.10279130935668945,0.10279226303100586,17.056190490722656,16.95339822769165,16.953399181365967,15.359315156936646,9.5367431640625e-07,True,
req_592,349,80,0.1020512580871582,0.10205268859863281,17.105207681655884,17.00315499305725,17.003156423568726,15.245071411132812,1.430511474609375e-06,True,
req_557,271,117,0.09750866889953613,0.09750962257385254,17.109129428863525,17.011619806289673,17.01162075996399,14.398036003112793,9.5367431640625e-07,True,
req_542,373,137,0.0955967903137207,0.09559822082519531,17.150286197662354,17.054687976837158,17.054689407348633,13.993201732635498,1.430511474609375e-06,True,
req_547,600,134,0.09621357917785645,0.09621691703796387,17.17099905014038,17.074782133102417,17.074785470962524,14.19190788269043,3.337860107421875e-06,True,
req_604,318,73,0.10358047485351562,0.10358166694641113,17.220961809158325,17.117380142211914,17.11738133430481,15.527275323867798,1.1920928955078125e-06,True,
req_606,362,73,0.10383367538452148,0.10383462905883789,17.22143864631653,17.11760401725769,17.117604970932007,15.55292797088623,9.5367431640625e-07,True,
req_565,558,118,0.09855318069458008,0.09855437278747559,17.243690490722656,17.14513611793518,17.145137310028076,14.609391450881958,1.1920928955078125e-06,True,
req_528,285,167,0.09305596351623535,0.09305715560913086,17.258669137954712,17.16561198234558,17.165613174438477,13.502859115600586,1.1920928955078125e-06,True,
req_540,744,155,0.09471797943115234,0.09471917152404785,17.25920581817627,17.16448664665222,17.164487838745117,13.856721639633179,1.1920928955078125e-06,True,
req_521,451,184,0.09216856956481934,0.09216952323913574,17.356659412384033,17.264489889144897,17.264490842819214,13.220145463943481,9.5367431640625e-07,True,
